Genre,index genre
Puzzle,5376
Indie,5381
Simulator,5381
Arcade,5382
Adventure,5392
Real Time Strategy (RTS),5392
Strategy,5392
Tactical,5392
Puzzle,5394
Strategy,5394
Tactical,5394
Puzzle,5412
Indie,5420
Shooter,5420
Indie,5423
Sport,5423
Adventure,5435
Indie,5435
Point-and-click,5435
Puzzle,5435
Adventure,5456
Indie,5456
Puzzle,5456
Adventure,5460
Fighting,5460
Indie,5460
Shooter,5460
Puzzle,5489
Arcade,5524
Indie,5527
Racing,5527
Simulator,5527
Sport,5527
Arcade,5531
Adventure,5556
Indie,5556
Point-and-click,5556
Puzzle,5556
Adventure,5563
Indie,5563
Adventure,5582
Indie,5582
Platform,5582
Puzzle,5582
Puzzle,5585
Role-playing (RPG),5587
Sport,5594
Adventure,5595
Indie,5595
Quiz/Trivia,5595
Role-playing (RPG),5595
Strategy,5595
Turn-based strategy (TBS),5595
Arcade,5607
Tactical,5612
Indie,5624
Puzzle,5624
Simulator,5624
Strategy,5624
Adventure,5638
Role-playing (RPG),5638
Adventure,5639
Adventure,5642
Indie,5642
Platform,5642
Simulator,5642
Strategy,5642
Unknow,5674
Arcade,5679
Indie,5679
Racing,5679
Shooter,5679
Adventure,5680
Indie,5685
Puzzle,5685
Role-playing (RPG),5692
Arcade,5693
Arcade,5720
Indie,5720
Music,5720
Platform,5720
Racing,5723
Simulator,5723
Strategy,5723
Adventure,5745
Arcade,5745
Indie,5745
Music,5745
Adventure,5749
Indie,5749
Puzzle,5749
Strategy,5749
Indie,5756
Puzzle,5766
Racing,5770
Simulator,5770
Sport,5770
Adventure,5773
Indie,5773
Role-playing (RPG),5799
Strategy,5799
Turn-based strategy (TBS),5799
Role-playing (RPG),5809
Strategy,5809
Puzzle,5819
Indie,5841
Puzzle,5841
Music,5848
Arcade,5857
Puzzle,5857
Arcade,5858
Indie,5858
Puzzle,5858
Role-playing (RPG),5867
Simulator,5867
Adventure,5872
Puzzle,5872
Simulator,5872
Indie,5887
Puzzle,5887
Indie,5889
Role-playing (RPG),5889
Strategy,5889
Turn-based strategy (TBS),5889
Adventure,5901
Arcade,5901
Platform,5901
Puzzle,5901
Adventure,5911
Indie,5911
Platform,5911
Puzzle,5911
Simulator,5911
Adventure,5920
Indie,5920
Point-and-click,5920
Role-playing (RPG),5920
Adventure,5921
Arcade,5921
Platform,5921
Strategy,5925
Tactical,5925
Arcade,5936
Indie,5936
Simulator,5936
Arcade,5938
Indie,5938
Adventure,5947
Indie,5947
Simulator,5947
Strategy,5955
Turn-based strategy (TBS),5955
Turn-based strategy (TBS),5957
Puzzle,5963
Role-playing (RPG),5973
Shooter,5973
Adventure,5978
Indie,5978
Platform,5978
Puzzle,5978
Arcade,5981
Simulator,5981
Adventure,5984
Fighting,5984
Simulator,5984
Strategy,5984
Turn-based strategy (TBS),5984
Sport,5993
Adventure,5994
Point-and-click,5994
Simulator,5994
Adventure,6002
Puzzle,6002
Adventure,6011
Indie,6011
Role-playing (RPG),6011
Strategy,6011
Tactical,6011
Adventure,6015
Indie,6015
Puzzle,6015
Role-playing (RPG),6015
Indie,6019
Simulator,6019
Strategy,6019
Role-playing (RPG),0
Adventure,2
Role-playing (RPG),2
Adventure,9
Platform,9
Real Time Strategy (RTS),9
Strategy,9
Adventure,18
Simulator,18
Arcade,23
Indie,23
Indie,39
Puzzle,39
Indie,43
Puzzle,43
Indie,46
Puzzle,46
Strategy,46
Pinball,47
Real Time Strategy (RTS),49
Strategy,49
Indie,50
Shooter,50
Adventure,52
Puzzle,52
Strategy,52
Platform,69
Shooter,69
Adventure,90
Role-playing (RPG),92
Puzzle,93
Arcade,95
Role-playing (RPG),99
Simulator,99
Real Time Strategy (RTS),101
Adventure,113
Arcade,113
Indie,113
Shooter,113
Shooter,121
Role-playing (RPG),124
Adventure,136
Puzzle,136
Strategy,136
Puzzle,171
Role-playing (RPG),174
Arcade,194
Racing,194
Adventure,205
Adventure,217
Indie,217
Puzzle,237
Arcade,239
Shooter,239
Simulator,239
Adventure,244
Indie,244
Role-playing (RPG),244
Adventure,257
Indie,257
Role-playing (RPG),257
Hack and slash/Beat 'em up,260
Indie,286
Puzzle,286
Adventure,291
Indie,291
Platform,291
Puzzle,291
Puzzle,330
Simulator,331
Arcade,338
Indie,338
Shooter,338
Role-playing (RPG),351
Arcade,368
Indie,377
Hack and slash/Beat 'em up,382
Role-playing (RPG),382
Strategy,448
Indie,450
Role-playing (RPG),450
Platform,466
Puzzle,466
Arcade,470
Shooter,470
Adventure,473
Puzzle,473
Role-playing (RPG),473
Adventure,475
Point-and-click,475
Puzzle,475
Arcade,476
Platform,476
Puzzle,476
Arcade,479
Indie,479
Role-playing (RPG),484
Adventure,490
Indie,490
Puzzle,490
Role-playing (RPG),492
Strategy,492
Tactical,492
Turn-based strategy (TBS),492
Arcade,494
Strategy,508
Turn-based strategy (TBS),508
Role-playing (RPG),512
Simulator,512
Strategy,525
Puzzle,526
Adventure,528
Adventure,531
Indie,531
Point-and-click,531
Puzzle,531
Simulator,531
Adventure,534
Role-playing (RPG),534
Simulator,534
Strategy,534
Puzzle,537
Arcade,543
Adventure,544
Role-playing (RPG),544
Adventure,551
Indie,551
Platform,551
Indie,552
Role-playing (RPG),552
Role-playing (RPG),557
Shooter,578
Role-playing (RPG),592
Sport,592
Indie,642
Shooter,642
Strategy,642
Arcade,647
Indie,647
Indie,650
Simulator,650
Strategy,650
Role-playing (RPG),653
Turn-based strategy (TBS),653
Strategy,655
Real Time Strategy (RTS),664
Shooter,664
Strategy,664
Arcade,672
Racing,692
Role-playing (RPG),695
Strategy,695
Adventure,701
Point-and-click,701
Puzzle,701
Racing,737
Sport,737
Indie,743
Simulator,743
Arcade,744
Indie,758
Simulator,758
Strategy,758
Turn-based strategy (TBS),758
Adventure,779
Indie,790
Role-playing (RPG),790
Racing,791
Adventure,799
Indie,799
Role-playing (RPG),799
Arcade,802
Arcade,803
Indie,803
Platform,803
Unknow,805
Adventure,817
Indie,817
Real Time Strategy (RTS),818
Strategy,818
Simulator,824
Strategy,824
Music,829
Role-playing (RPG),836
Strategy,836
Adventure,841
Indie,841
Strategy,841
Quiz/Trivia,843
Strategy,843
Arcade,847
Indie,847
Platform,847
Adventure,848
Indie,848
Indie,856
Puzzle,856
Strategy,856
Turn-based strategy (TBS),856
Puzzle,862
Arcade,866
Indie,866
Fighting,870
Sport,870
Simulator,871
Role-playing (RPG),872
Arcade,879
Platform,879
Simulator,880
Fighting,883
Hack and slash/Beat 'em up,883
Indie,883
Racing,883
Indie,891
Real Time Strategy (RTS),891
Strategy,891
Indie,893
Puzzle,893
Adventure,895
Role-playing (RPG),895
Strategy,895
Sport,921
Hack and slash/Beat 'em up,930
Indie,930
Role-playing (RPG),930
Adventure,933
Indie,933
Strategy,933
Turn-based strategy (TBS),933
Role-playing (RPG),934
Adventure,955
Indie,955
Role-playing (RPG),955
Adventure,975
Role-playing (RPG),975
Arcade,984
Indie,984
Unknow,995
Fighting,1013
Adventure,1015
Platform,1015
Role-playing (RPG),1015
Puzzle,1021
Arcade,1028
Fighting,1028
Adventure,1032
Role-playing (RPG),1032
Strategy,1032
Turn-based strategy (TBS),1032
Fighting,1038
Role-playing (RPG),1038
Arcade,1039
Puzzle,1039
Adventure,1044
Indie,1044
Role-playing (RPG),1044
Role-playing (RPG),1069
Puzzle,1074
Indie,1095
Strategy,1095
Strategy,1101
Tactical,1101
Turn-based strategy (TBS),1101
Platform,1125
Shooter,1125
Puzzle,1134
Unknow,1151
Card & Board Game,1164
Strategy,1164
Turn-based strategy (TBS),1164
Puzzle,1167
Tactical,1167
Shooter,1175
Puzzle,1217
Indie,1227
Strategy,1227
Turn-based strategy (TBS),1227
Indie,1248
Simulator,1248
Strategy,1248
Indie,1262
Role-playing (RPG),1262
Strategy,1262
Turn-based strategy (TBS),1262
Role-playing (RPG),1272
Shooter,1276
Indie,1283
Puzzle,1283
Strategy,1283
Puzzle,1289
Adventure,1291
Indie,1291
Role-playing (RPG),1291
Simulator,1291
Visual Novel,1291
Puzzle,1307
Adventure,1308
Indie,1308
Role-playing (RPG),1308
Strategy,1308
Adventure,1314
Indie,1314
Point-and-click,1314
Simulator,1314
Strategy,1314
Strategy,1343
Indie,1349
Adventure,1361
Indie,1361
Adventure,1381
Simulator,1381
Strategy,1381
Strategy,1399
Quiz/Trivia,1401
Arcade,1410
Shooter,1410
Adventure,1420
Indie,1420
Shooter,1420
Arcade,1422
Puzzle,1422
Puzzle,1423
Indie,1426
Puzzle,1426
Role-playing (RPG),1426
Strategy,1426
Indie,1452
Puzzle,1452
Strategy,1453
Adventure,1457
Point-and-click,1457
Role-playing (RPG),1476
Adventure,1493
Platform,1493
Adventure,1543
Strategy,1543
Turn-based strategy (TBS),1543
Real Time Strategy (RTS),1550
Role-playing (RPG),1550
Strategy,1550
Simulator,1571
Adventure,1579
Role-playing (RPG),1579
Platform,1585
Racing,1590
Adventure,1592
Fighting,1592
Role-playing (RPG),1592
Quiz/Trivia,1598
Indie,1616
Point-and-click,1616
Simulator,1616
Puzzle,1621
Adventure,1630
Indie,1630
Platform,1630
Arcade,1637
Indie,1637
Indie,1695
Puzzle,1695
Simulator,1698
Sport,1698
Puzzle,1721
Arcade,1732
Indie,1732
Arcade,1751
Arcade,1756
Adventure,1760
Simulator,1760
Role-playing (RPG),1768
Puzzle,1775
Hack and slash/Beat 'em up,1777
Arcade,1779
Shooter,1782
Adventure,1793
Point-and-click,1793
Puzzle,1793
Strategy,1794
Role-playing (RPG),1805
Visual Novel,1807
Puzzle,1811
Strategy,1811
Arcade,1817
Adventure,1834
Arcade,1834
Indie,1834
Platform,1834
Role-playing (RPG),1858
Turn-based strategy (TBS),1858
Adventure,1866
Arcade,1866
Indie,1866
Platform,1866
Point-and-click,1866
Unknow,1876
Arcade,1891
Arcade,1901
Platform,1902
Role-playing (RPG),1903
Turn-based strategy (TBS),1903
Role-playing (RPG),1920
Arcade,1943
Puzzle,1947
Adventure,1974
Indie,1974
Platform,1982
Indie,1984
Simulator,1984
Sport,1984
Indie,1990
Strategy,1990
Adventure,2016
Indie,2016
Puzzle,2041
Indie,2046
Visual Novel,2046
Music,2049
Turn-based strategy (TBS),2056
Adventure,2075
Platform,2075
Indie,2096
Shooter,2096
Indie,2111
Simulator,2111
Strategy,2111
Adventure,2154
Hack and slash/Beat 'em up,2154
Point-and-click,2154
Sport,2156
Turn-based strategy (TBS),2156
Simulator,2159
Strategy,2159
Arcade,2163
Platform,2163
Adventure,2191
Role-playing (RPG),2191
Strategy,2191
Arcade,2200
Puzzle,2200
Visual Novel,2204
Indie,2212
Puzzle,2212
Simulator,2213
Puzzle,2218
Role-playing (RPG),2221
Adventure,2230
Simulator,2230
Strategy,2230
Adventure,2238
Indie,2238
Visual Novel,2238
Adventure,2241
Indie,2241
Tactical,2241
Unknow,2245
Unknow,2274
Real Time Strategy (RTS),2285
Strategy,2285
Arcade,2286
Platform,2286
Real Time Strategy (RTS),2294
Simulator,2294
Strategy,2294
Arcade,2299
Indie,2299
Tactical,2299
Role-playing (RPG),2313
Shooter,2314
Fighting,2315
Indie,2315
Simulator,2315
Strategy,2315
Arcade,2319
Arcade,2348
Shooter,2348
Arcade,2356
Platform,2356
Shooter,2358
Adventure,2373
Indie,2373
Puzzle,2373
Strategy,2373
Adventure,2383
Indie,2383
Point-and-click,2383
Racing,2383
Role-playing (RPG),2383
Simulator,2383
Sport,2383
Strategy,2383
Adventure,2387
Indie,2387
Music,2387
Indie,2409
Arcade,2420
Indie,2420
Platform,2420
Arcade,2444
Indie,2444
Shooter,2444
Adventure,2454
Indie,2454
Visual Novel,2454
Indie,2456
Shooter,2456
Indie,2465
Puzzle,2465
Quiz/Trivia,2468
Adventure,2470
Role-playing (RPG),2470
Role-playing (RPG),2484
Indie,2488
Role-playing (RPG),2490
Strategy,2490
Puzzle,2500
Strategy,2500
Turn-based strategy (TBS),2500
Simulator,2510
Simulator,2517
Strategy,2517
Hack and slash/Beat 'em up,2519
Arcade,2523
Music,2523
Indie,2526
Arcade,2531
Strategy,2533
Adventure,2537
Simulator,2537
Indie,2540
Puzzle,2540
Simulator,2540
Role-playing (RPG),2544
Indie,2572
Simulator,2584
Strategy,2584
Simulator,2588
Adventure,2600
Indie,2600
Indie,2641
Strategy,2645
Racing,2652
Shooter,2652
Strategy,2652
Arcade,2668
Indie,2668
Racing,2687
Simulator,2691
Strategy,2691
Indie,2700
Strategy,2700
Adventure,2715
Indie,2715
Strategy,2715
Indie,2720
Puzzle,2720
Simulator,2720
Adventure,2721
Arcade,2733
Adventure,2740
Indie,2740
Platform,2740
Adventure,2777
Indie,2777
Platform,2777
Unknow,2785
Arcade,2806
Indie,2806
Puzzle,2806
Shooter,2810
Strategy,2824
Platform,2843
Adventure,2854
Indie,2854
Simulator,2854
Adventure,2859
Indie,2859
Strategy,2859
Music,2867
Indie,2869
Arcade,2874
Adventure,2885
Indie,2885
Puzzle,2885
Strategy,2902
Arcade,2920
Indie,2920
Puzzle,2922
Sport,2922
Adventure,2933
Indie,2933
Strategy,2937
Racing,2939
Strategy,2939
Platform,2941
Adventure,2955
Indie,2955
Platform,2955
Puzzle,2955
Adventure,2983
Role-playing (RPG),2983
Strategy,2983
Tactical,2983
Shooter,2986
Indie,2993
Simulator,2993
Adventure,2995
Indie,2995
Simulator,2995
Indie,2997
Puzzle,2997
Strategy,2997
Hack and slash/Beat 'em up,2999
Adventure,3000
Indie,3000
Point-and-click,3000
Strategy,3000
Arcade,3013
Adventure,3019
Role-playing (RPG),3019
Shooter,3019
Simulator,3019
Strategy,3019
Puzzle,3023
Puzzle,3035
Adventure,3053
Indie,3053
Role-playing (RPG),3053
Indie,3056
Strategy,3056
Indie,3058
Role-playing (RPG),3058
Simulator,3059
Strategy,3082
Shooter,3087
Role-playing (RPG),3094
Simulator,3094
Adventure,3101
Indie,3101
Platform,3101
Shooter,3101
Simulator,3102
Simulator,3115
Adventure,3120
Indie,3120
Simulator,3120
Visual Novel,3120
Arcade,3138
Shooter,3138
Unknow,3141
Role-playing (RPG),3159
Racing,3188
Adventure,3190
Racing,3190
Adventure,3207
Arcade,3207
Platform,3207
Adventure,3213
Puzzle,3213
Strategy,3213
Adventure,3222
Indie,3222
Platform,3222
Puzzle,3222
Sport,3223
Role-playing (RPG),3238
Tactical,3238
Shooter,3275
Adventure,3277
Simulator,3277
Indie,3281
Music,3281
Platform,3281
Racing,3281
Role-playing (RPG),3287
Turn-based strategy (TBS),3287
Strategy,3288
Adventure,3290
Hack and slash/Beat 'em up,3290
Role-playing (RPG),3290
Arcade,3295
Adventure,3311
Arcade,3315
Platform,3315
Arcade,3316
Shooter,3316
Simulator,3316
Role-playing (RPG),3318
Role-playing (RPG),3331
Strategy,3331
Quiz/Trivia,3334
Role-playing (RPG),3335
Indie,3353
Sport,3371
Role-playing (RPG),3395
Indie,3397
Role-playing (RPG),3397
Simulator,3397
Racing,3406
Adventure,3410
Role-playing (RPG),3410
Strategy,3410
Adventure,3411
Indie,3411
Simulator,3411
Strategy,3411
Unknow,3416
Quiz/Trivia,3433
Indie,3437
Indie,3441
Puzzle,3441
Arcade,3443
Racing,3443
Adventure,3463
Indie,3463
Role-playing (RPG),3463
Simulator,3463
Sport,3463
Adventure,3465
Visual Novel,3465
Adventure,3466
Role-playing (RPG),3466
Role-playing (RPG),3470
Indie,3474
Strategy,3475
Indie,3480
Shooter,3480
Role-playing (RPG),3488
Indie,3490
Puzzle,3490
Quiz/Trivia,3490
Role-playing (RPG),3490
Adventure,3497
Point-and-click,3497
Indie,3527
Puzzle,3527
Strategy,3542
Tactical,3542
Indie,3565
Shooter,3565
Simulator,3565
Role-playing (RPG),3566
Unknow,3570
Adventure,3578
Indie,3578
Puzzle,3578
Role-playing (RPG),3578
Strategy,3578
Role-playing (RPG),3581
Racing,3582
Hack and slash/Beat 'em up,3592
Role-playing (RPG),3592
Adventure,3593
Arcade,3593
Hack and slash/Beat 'em up,3593
Indie,3593
Adventure,3595
Indie,3595
Role-playing (RPG),3595
Simulator,3613
Strategy,3613
Sport,3624
Adventure,3630
Adventure,3651
Indie,3651
Puzzle,3651
Strategy,3651
Real Time Strategy (RTS),3665
Strategy,3665
Puzzle,3666
Sport,3666
Unknow,3667
Arcade,3677
Simulator,3677
Simulator,3688
Indie,3690
Strategy,3690
Turn-based strategy (TBS),3690
Puzzle,3700
Arcade,3709
Platform,3709
Indie,3711
Platform,3711
Puzzle,3711
Unknow,3713
Simulator,3725
Indie,3727
Puzzle,3727
Strategy,3727
Arcade,3733
Indie,3733
Shooter,3733
Role-playing (RPG),3736
Indie,3762
Simulator,3762
Strategy,3762
Puzzle,3763
Role-playing (RPG),3763
Adventure,3768
Indie,3768
Platform,3768
Indie,3775
Turn-based strategy (TBS),3775
Arcade,3787
Indie,3787
Platform,3795
Role-playing (RPG),3795
Arcade,3796
Indie,3796
Platform,3796
Puzzle,3796
Arcade,3801
Arcade,3804
Indie,3804
Shooter,3804
Sport,3810
Adventure,3818
Indie,3818
Platform,3818
Adventure,3824
Role-playing (RPG),3824
Arcade,3834
Role-playing (RPG),3874
Hack and slash/Beat 'em up,3879
Role-playing (RPG),3879
Unknow,3887
Real Time Strategy (RTS),3896
Strategy,3896
Unknow,3900
Arcade,3910
Indie,3910
Puzzle,3916
Unknow,3928
Unknow,3929
Indie,3937
Role-playing (RPG),3937
Strategy,3941
Puzzle,3943
Puzzle,3949
Unknow,3950
Strategy,3972
Tactical,3972
Shooter,3991
Adventure,3996
Adventure,4001
Role-playing (RPG),4001
Strategy,4001
Indie,4008
Puzzle,4008
Role-playing (RPG),4010
Puzzle,4011
Indie,4012
Puzzle,4012
Strategy,4012
Adventure,4023
Indie,4034
Puzzle,4034
Puzzle,4047
Arcade,4053
Indie,4053
Platform,4053
Adventure,4055
Indie,4055
Puzzle,4055
Simulator,4055
Strategy,4055
Adventure,4063
Platform,4063
Puzzle,4071
Adventure,4080
Indie,4080
Point-and-click,4080
Puzzle,4080
Adventure,4097
Indie,4097
Adventure,4101
Puzzle,4101
Role-playing (RPG),4101
Strategy,4101
Strategy,4103
Indie,4108
Role-playing (RPG),4108
Indie,4118
Puzzle,4118
Puzzle,4144
Shooter,4144
Sport,4144
Indie,4150
Shooter,4150
Adventure,4165
Puzzle,4165
Role-playing (RPG),4171
Indie,4181
Puzzle,4181
Strategy,4193
Platform,4194
Adventure,4213
Role-playing (RPG),4213
Indie,4214
Strategy,4214
Turn-based strategy (TBS),4214
Arcade,4216
Indie,4216
Platform,4216
Role-playing (RPG),4235
Strategy,4247
Tactical,4247
Fighting,4270
Role-playing (RPG),4271
Role-playing (RPG),4281
Strategy,4281
Turn-based strategy (TBS),4281
Role-playing (RPG),4298
Simulator,4298
Puzzle,4322
Role-playing (RPG),4322
Strategy,4328
Unknow,4338
Racing,4339
Puzzle,4340
Racing,4353
Role-playing (RPG),4362
Strategy,4362
Unknow,4371
Adventure,4374
Adventure,4380
Puzzle,4380
Role-playing (RPG),4380
Unknow,4382
Adventure,4387
Unknow,4388
Adventure,4393
Role-playing (RPG),4393
Adventure,4397
Indie,4397
Puzzle,4412
Adventure,4431
Role-playing (RPG),4431
Visual Novel,4445
Arcade,4467
Indie,4467
Puzzle,4467
Role-playing (RPG),4485
Unknow,4487
Shooter,4488
Indie,4489
Puzzle,4504
Sport,4513
Simulator,4520
Adventure,4525
Indie,4525
Platform,4525
Puzzle,4525
Role-playing (RPG),4527
Puzzle,4530
Platform,4533
Puzzle,4533
Arcade,4540
Indie,4540
Puzzle,4540
Arcade,4541
Puzzle,4543
Indie,4548
Simulator,4548
Adventure,4552
Arcade,4582
Puzzle,4582
Puzzle,4595
Shooter,4596
Arcade,4597
Adventure,4599
Indie,4599
Point-and-click,4599
Puzzle,4599
Role-playing (RPG),4600
Strategy,4600
Tactical,4600
Indie,4608
Sport,4608
Adventure,4610
Indie,4610
Point-and-click,4610
Simulator,4610
Strategy,4610
Arcade,4611
Indie,4611
Shooter,4611
Arcade,4614
Indie,4614
Platform,4614
Adventure,4631
Indie,4631
Role-playing (RPG),4631
Strategy,4631
Music,4640
Indie,4643
Real Time Strategy (RTS),4643
Strategy,4643
Adventure,4646
Puzzle,4646
Strategy,4646
Arcade,4647
Shooter,4647
Puzzle,4650
Arcade,4660
Puzzle,4677
Adventure,4689
Indie,4689
Puzzle,4689
Strategy,4689
Turn-based strategy (TBS),4689
Puzzle,4701
Indie,4705
Simulator,4705
Simulator,4709
Strategy,4709
Adventure,4717
Arcade,4717
Arcade,4720
Tactical,4726
Puzzle,4728
Hack and slash/Beat 'em up,4743
Role-playing (RPG),4743
Simulator,4749
Indie,4761
Pinball,4761
Adventure,4769
Puzzle,4775
Turn-based strategy (TBS),4775
Adventure,4796
Role-playing (RPG),4796
Simulator,4796
Strategy,4796
Tactical,4796
Turn-based strategy (TBS),4796
Role-playing (RPG),4797
Strategy,4797
Puzzle,4804
Adventure,4828
Indie,4828
Point-and-click,4828
Role-playing (RPG),4828
Simulator,4828
Simulator,4832
Indie,4838
Platform,4838
Puzzle,4838
Simulator,4873
Indie,4877
Puzzle,4877
Role-playing (RPG),4878
Role-playing (RPG),4880
Adventure,4886
Role-playing (RPG),4886
Adventure,4899
Indie,4899
Indie,4904
Strategy,4904
Adventure,4913
Role-playing (RPG),4913
Role-playing (RPG),4931
Strategy,4931
Arcade,4934
Indie,4934
Arcade,4946
Racing,4946
Adventure,4948
Role-playing (RPG),4948
Tactical,4958
Adventure,4975
Indie,4975
Role-playing (RPG),4975
Visual Novel,4975
Adventure,4979
Role-playing (RPG),4979
Role-playing (RPG),4993
Simulator,4993
Strategy,4993
Unknow,5001
Puzzle,5002
Arcade,5005
Racing,5005
Indie,5011
Simulator,5011
Strategy,5011
Unknow,5022
Simulator,5029
Real Time Strategy (RTS),5036
Adventure,5038
Adventure,5041
Tactical,5041
Puzzle,5049
Indie,5054
Role-playing (RPG),5054
Indie,5072
Platform,5072
Sport,5072
Simulator,5073
Indie,5096
Music,5096
Turn-based strategy (TBS),5100
Puzzle,5103
Puzzle,5113
Adventure,5118
Puzzle,5118
Puzzle,5152
Role-playing (RPG),5154
Strategy,5154
Turn-based strategy (TBS),5154
Indie,5166
Puzzle,5166
Puzzle,5172
Adventure,5190
Indie,5190
Platform,5190
Puzzle,5190
Arcade,5221
Shooter,5221
Role-playing (RPG),5230
Arcade,5233
Indie,5233
Adventure,5246
Puzzle,5246
Strategy,5246
Strategy,5263
Tactical,5263
Adventure,5275
Hack and slash/Beat 'em up,5275
Role-playing (RPG),5275
Indie,5276
Puzzle,5276
Platform,5288
Adventure,5293
Role-playing (RPG),5293
Strategy,5293
Arcade,5302
Arcade,5304
Indie,5304
Puzzle,5304
Strategy,5304
Role-playing (RPG),5311
Role-playing (RPG),5318
Arcade,5342
Adventure,5351
Indie,5351
Platform,5351
Adventure,5364
Indie,5364
Puzzle,5385
Simulator,5389
Role-playing (RPG),5403
Strategy,5403
Simulator,5405
Indie,5411
Indie,5418
Puzzle,5418
Adventure,5434
Role-playing (RPG),5434
Visual Novel,5437
Puzzle,5443
Hack and slash/Beat 'em up,5451
Shooter,5451
Adventure,5468
Puzzle,5468
Puzzle,5469
Indie,5471
Sport,5471
Strategy,5477
Unknow,5480
Simulator,5488
Arcade,5491
Indie,5491
Platform,5491
Role-playing (RPG),5495
Adventure,5498
Indie,5498
Adventure,5537
Indie,5537
Role-playing (RPG),5549
Adventure,5575
Indie,5575
Role-playing (RPG),5575
Indie,5578
Puzzle,5578
Role-playing (RPG),5578
Simulator,5578
Strategy,5578
Adventure,5589
Role-playing (RPG),5589
Puzzle,5599
Adventure,5605
Point-and-click,5605
Puzzle,5605
Fighting,5606
Shooter,5606
Strategy,5606
Adventure,5614
Puzzle,5614
Visual Novel,5614
Simulator,5637
Indie,5645
Turn-based strategy (TBS),5645
Adventure,5649
Indie,5658
Simulator,5658
Indie,5668
Role-playing (RPG),5668
Strategy,5668
Real Time Strategy (RTS),5682
Strategy,5682
Role-playing (RPG),5683
Turn-based strategy (TBS),5683
Puzzle,5699
Arcade,5713
Indie,5725
Platform,5725
Indie,5742
Indie,5743
Point-and-click,5743
Puzzle,5743
Indie,5751
Simulator,5751
Strategy,5751
Indie,5757
Role-playing (RPG),5778
Platform,5814
Adventure,5817
Puzzle,5824
Arcade,5837
Simulator,5844
Quiz/Trivia,5850
Racing,5859
Unknow,5870
Indie,5873
Strategy,5873
Simulator,5874
Arcade,5888
Racing,5904
Simulator,5904
Sport,5904
Puzzle,5905
Hack and slash/Beat 'em up,5912
Puzzle,5914
Adventure,5915
Indie,5915
Platform,5915
Role-playing (RPG),5944
Strategy,5944
Role-playing (RPG),5949
Strategy,5949
Strategy,5958
Fighting,5961
Role-playing (RPG),5961
Visual Novel,5962
Arcade,5990
Indie,5990
Indie,6000
Puzzle,6000
Shooter,6005
